code,pred_date,pred_return_FreTS,pred_return_PatchTST,pred_return_WPMixer,pred_return_iTransformer,rank_FreTS,rank_PatchTST,rank_WPMixer,rank_iTransformer,rank_sum,rank_sum_rank
600729.SH,2025-12-30,0.00116235192399472,-0.0013505083043128252,-0.000779072695877403,-0.004380763042718172,1254.0,1666.0,1844.0,613.0,5377.0,1411.0
000025.SZ,2025-12-30,0.007288939785212278,-0.0025661757681518793,-0.001238466938957572,-0.006648341193795204,194.0,2151.0,2013.0,1020.0,5378.0,1413.0
600982.SH,2025-12-30,3.300985190435313e-05,-0.0018544539343565702,-9.807950118556619e-05,-0.003305673599243164,1519.0,1899.0,1546.0,418.0,5382.0,1414.0
600650.SH,2025-12-30,0.005435553845018148,-2.804276482493151e-05,-0.0008829049183987081,-0.016794294118881226,362.0,1071.0,1889.0,2062.0,5384.0,1415.0
603587.SH,2025-12-30,0.0018415094818919897,-0.0006095980643294752,-0.0015789554454386234,-0.005503727123141289,1074.0,1346.0,2140.0,824.0,5384.0,1415.0
600118.SH,2025-12-30,-0.007774874567985535,0.003775164019316435,0.006862691603600979,-0.023019583895802498,2537.0,267.0,133.0,2448.0,5385.0,1417.0
002454.SZ,2025-12-30,0.00027069769566878676,-0.0007287633488886058,0.00011136074317619205,-0.0071084219962358475,1462.0,1393.0,1441.0,1090.0,5386.0,1418.0
601811.SH,2025-12-30,-0.0006011711084283888,-0.0015624829102307558,-0.0006341608823277056,-0.001497039571404457,1680.0,1764.0,1791.0,152.0,5387.0,1419.0
600848.SH,2025-12-30,-0.010846731252968311,0.0007622003904543817,0.0033181197941303253,-0.009968160651624203,2686.0,799.0,489.0,1415.0,5389.0,1420.0
600158.SH,2025-12-30,-0.0007519074133597314,0.00024646270321682096,-0.0015709830913692713,-0.004229613114148378,1704.0,969.0,2138.0,583.0,5394.0,1421.0
600860.SH,2025-12-30,0.004599388223141432,-0.0032262145541608334,0.0026531009934842587,-0.01583283580839634,461.0,2325.0,629.0,1985.0,5400.0,1422.0
601186.SH,2025-12-30,0.00013139162911102176,-0.00123500544577837,-0.0010936527978628874,-0.002816329710185528,1494.0,1618.0,1962.0,326.0,5400.0,1422.0
600688.SH,2025-12-30,0.00011165643809363246,-0.0020509257446974516,6.509205559268594e-05,-0.003670857287943363,1499.0,1965.0,1459.0,478.0,5401.0,1424.0
600715.SH,2025-12-30,0.006000804714858532,-0.0028983629308640957,-0.002345057437196374,-0.004028859548270702,302.0,2244.0,2314.0,541.0,5401.0,1424.0
603368.SH,2025-12-30,0.0014095730148255825,-0.0026587964966893196,-0.0011180457659065723,-0.0004160034586675465,1185.0,2183.0,1971.0,68.0,5407.0,1426.0
603730.SH,2025-12-30,-0.00346419308334589,0.002105208346620202,0.0027476921677589417,-0.01783261075615883,2167.0,491.0,605.0,2147.0,5410.0,1427.0
002374.SZ,2025-12-30,-0.004595217760652304,0.0017089686589315534,0.005205144174396992,-0.020443784072995186,2294.0,567.0,241.0,2310.0,5412.0,1428.0
600182.SH,2025-12-30,0.0017949043540284038,-0.0024130132514983416,-6.98505318723619e-05,-0.004728579893708229,1091.0,2100.0,1530.0,692.0,5413.0,1429.0
600620.SH,2025-12-30,0.0017954418435692787,-0.004349204711616039,0.00171907979529351,-0.006379358470439911,1090.0,2525.0,845.0,959.0,5419.0,1430.0
002382.SZ,2025-12-30,0.0005444457638077438,-0.0001382328919135034,0.00044510135194286704,-0.01154615543782711,1395.0,1122.0,1290.0,1615.0,5422.0,1431.0
002405.SZ,2025-12-30,-0.00034875975688919425,-0.0011134352535009384,0.0017071414040401578,-0.009541865438222885,1629.0,1562.0,850.0,1383.0,5424.0,1432.0
601827.SH,2025-12-30,0.0032637009862810373,-0.0020651789382100105,-0.0017590683419257402,-0.004160801414400339,700.0,1969.0,2193.0,562.0,5424.0,1432.0
000899.SZ,2025-12-30,0.00021465524332597852,-0.001085895812138915,0.00021837587701156735,-0.0067018261179327965,1473.0,1552.0,1379.0,1026.0,5430.0,1434.0
000159.SZ,2025-12-30,-0.0004544637049548328,-0.002203784417361021,0.0038229827769100666,-0.009384739212691784,1649.0,2018.0,405.0,1362.0,5434.0,1435.0
000920.SZ,2025-12-30,0.00020052626496180892,-0.001139902975410223,0.00011032103793695569,-0.006193619221448898,1474.0,1579.0,1444.0,937.0,5434.0,1435.0
003000.SZ,2025-12-30,0.0020870857406407595,-0.0014900283422321081,-0.0012362445704638958,-0.004729128908365965,996.0,1733.0,2011.0,694.0,5434.0,1435.0
603605.SH,2025-12-30,0.002796081593260169,-0.0001944142277352512,-0.0014165914617478848,-0.009767396375536919,804.0,1148.0,2080.0,1403.0,5435.0,1438.0
603369.SH,2025-12-30,0.002472842810675502,-0.002364660380408168,-0.00115686422213912,-0.0036866171285510063,887.0,2084.0,1983.0,482.0,5436.0,1439.0
600150.SH,2025-12-30,-0.0008612772799097002,-0.0005300469347275794,-0.0015897720586508512,-0.002367949578911066,1727.0,1307.0,2143.0,261.0,5438.0,1440.0
600039.SH,2025-12-30,-0.0005607534549199045,-0.001306846970692277,0.0001974881743080914,-0.004984991624951363,1669.0,1650.0,1389.0,733.0,5441.0,1441.0
002756.SZ,2025-12-30,-0.0005246059154160321,0.0007496232865378261,0.0015321254031732678,-0.017094671726226807,1664.0,805.0,891.0,2085.0,5445.0,1442.0
002060.SZ,2025-12-30,0.0017731960397213697,0.0013465163065120578,-0.0005150443757884204,-0.015387282706797123,1098.0,655.0,1737.0,1956.0,5446.0,1443.0
600683.SH,2025-12-30,0.015198351815342903,-0.001415386563166976,-0.0007796557038091123,-0.014416580088436604,27.0,1697.0,1845.0,1879.0,5448.0,1444.0
603698.SH,2025-12-30,0.006410492584109306,-0.0034074513241648674,0.007811724673956633,-0.03104446642100811,258.0,2371.0,101.0,2720.0,5450.0,1445.0
003009.SZ,2025-12-30,-0.006592889316380024,0.004964608233422041,0.005737163592129946,-0.027384620159864426,2461.0,172.0,205.0,2614.0,5452.0,1446.0
600141.SH,2025-12-30,-0.0014845223631709814,0.0007759439176879823,0.0035558179952204227,-0.021339617669582367,1855.0,795.0,440.0,2363.0,5453.0,1447.0
002522.SZ,2025-12-30,-0.004811882972717285,0.00036568351788446307,0.014287466183304787,-0.01841176673769951,2310.0,935.0,21.0,2190.0,5456.0,1448.0
002737.SZ,2025-12-30,0.000988707528449595,-0.0019729656632989645,-0.0008235368295572698,-0.003059064969420433,1290.0,1933.0,1862.0,371.0,5456.0,1448.0
000818.SZ,2025-12-30,0.004865152761340141,-0.0031506065279245377,-0.0017610224895179272,-0.00399645185098052,428.0,2303.0,2194.0,537.0,5462.0,1450.0
600520.SH,2025-12-30,-0.0005728707765229046,0.001297980546951294,0.00011838990030810237,-0.012233827263116837,1673.0,672.0,1437.0,1685.0,5467.0,1451.0
002448.SZ,2025-12-30,-0.0075097717344760895,0.0027134125120937824,0.004423978738486767,-0.018955357372760773,2520.0,401.0,324.0,2224.0,5469.0,1452.0
600419.SH,2025-12-30,-0.0009743524133227766,-0.0012111153919249773,0.001438237726688385,-0.00795155018568039,1753.0,1608.0,917.0,1193.0,5471.0,1453.0
002267.SZ,2025-12-30,0.0012552322586998343,-0.001884689088910818,-0.0009275166667066514,-0.003348910715430975,1224.0,1911.0,1910.0,428.0,5473.0,1454.0
601500.SH,2025-12-30,0.002166035817936063,-0.0025207465514540672,0.003936301916837692,-0.015816763043403625,979.0,2137.0,384.0,1982.0,5482.0,1455.0
600104.SH,2025-12-30,0.003257298143580556,-0.0009931388776749372,-0.001171500189229846,-0.008595336228609085,702.0,1517.0,1989.0,1275.0,5483.0,1456.0
002185.SZ,2025-12-30,0.007556122727692127,-0.0016168092843145132,0.0007785272900946438,-0.021091997623443604,178.0,1792.0,1165.0,2350.0,5485.0,1457.0
601799.SH,2025-12-30,0.002617764985188842,-0.001434200443327427,0.00172311975620687,-0.01710924692451954,851.0,1706.0,843.0,2088.0,5488.0,1458.0
000608.SZ,2025-12-30,-0.005219712387770414,-0.004234077408909798,0.006124470848590136,-0.003470330499112606,2354.0,2512.0,180.0,444.0,5490.0,1459.0
002438.SZ,2025-12-30,-0.0068266624584794044,0.00021895504323765635,0.004170069471001625,-0.01216907612979412,2471.0,980.0,359.0,1682.0,5492.0,1460.0
600009.SH,2025-12-30,0.0021734118927270174,-0.0028456002473831177,-0.001014630775898695,-0.0029312861151993275,977.0,2228.0,1940.0,347.0,5492.0,1460.0
002137.SZ,2025-12-30,-0.0011187221389263868,0.002042084001004696,-0.00038588320603594184,-0.011070899665355682,1781.0,502.0,1672.0,1539.0,5494.0,1462.0
000049.SZ,2025-12-30,0.007568766362965107,-0.0024838249664753675,0.002239908091723919,-0.024124229326844215,177.0,2118.0,705.0,2497.0,5497.0,1463.0
600960.SH,2025-12-30,-0.0017602962907403708,0.0030721458606421947,0.001352328690700233,-0.020377179607748985,1895.0,357.0,945.0,2303.0,5500.0,1464.0
002017.SZ,2025-12-30,0.0065955654717981815,0.000852932978887111,-0.0006892129895277321,-0.02894561178982258,248.0,779.0,1812.0,2663.0,5502.0,1465.0
600655.SH,2025-12-30,0.00427835201844573,-0.0013062427751719952,-0.0019995328038930893,-0.00737523939460516,502.0,1649.0,2240.0,1114.0,5505.0,1466.0
002807.SZ,2025-12-30,-0.002752572763711214,-0.00035066454438492656,-0.0009282447281293571,-0.00264776311814785,2073.0,1228.0,1911.0,297.0,5509.0,1467.0
000807.SZ,2025-12-30,-0.010480614379048347,0.005938277114182711,0.003776703728362918,-0.0201935563236475,2674.0,131.0,410.0,2295.0,5510.0,1468.0
603681.SH,2025-12-30,-0.010959666222333908,0.00048347003757953644,0.00133032095618546,-0.0064333057962358,2691.0,894.0,954.0,976.0,5515.0,1469.0
002486.SZ,2025-12-30,-0.0035477285273373127,0.0007730007637292147,-0.0007042451179586351,-0.004914859775453806,2176.0,797.0,1816.0,727.0,5516.0,1470.0
002190.SZ,2025-12-30,0.0006535068387165666,-0.0004978200304321945,-0.0006026802002452314,-0.007062065415084362,1375.0,1289.0,1776.0,1077.0,5517.0,1471.0
002657.SZ,2025-12-30,0.004599602427333593,0.001154792495071888,-0.0013548757415264845,-0.020074497908353806,460.0,714.0,2056.0,2288.0,5518.0,1472.0
000510.SZ,2025-12-30,-0.009933614172041416,0.007032939698547125,0.02029268443584442,-0.034036945551633835,2653.0,94.0,7.0,2767.0,5521.0,1473.0
600363.SH,2025-12-30,-0.00034502538619562984,0.0005089855985715985,0.0023671796079725027,-0.020837921649217606,1627.0,885.0,680.0,2332.0,5524.0,1474.0
600497.SH,2025-12-30,-0.0026297341100871563,0.002715387847274542,0.001746416906826198,-0.019075777381658554,2055.0,400.0,835.0,2234.0,5524.0,1474.0
002130.SZ,2025-12-30,0.002477470552548766,-0.0007479106425307691,0.0013539835345000029,-0.020218366757035255,886.0,1403.0,944.0,2296.0,5529.0,1476.0
603416.SH,2025-12-30,0.0010000502225011587,-0.0002713349531404674,0.00019236403750255704,-0.01205962523818016,1287.0,1183.0,1392.0,1671.0,5533.0,1477.0
605050.SH,2025-12-30,0.009264164604246616,0.0008338752086274326,-0.003171599004417658,-0.018101895228028297,110.0,786.0,2474.0,2168.0,5538.0,1478.0
600755.SH,2025-12-30,0.0032995915971696377,-0.0019107856787741184,0.0019707533065229654,-0.01792137138545513,692.0,1920.0,779.0,2154.0,5545.0,1479.0
002095.SZ,2025-12-30,-0.0019968647975474596,-0.00023937429068610072,-0.0009219988132826984,-0.0039520589634776115,1948.0,1166.0,1906.0,527.0,5547.0,1480.0
002299.SZ,2025-12-30,0.0034341912250965834,-0.0010810310486704111,-0.0007809847011230886,-0.010651922784745693,663.0,1551.0,1846.0,1488.0,5548.0,1481.0
600428.SH,2025-12-30,0.002768824575468898,-0.0018625613301992416,-0.0003706107963807881,-0.007804347202181816,810.0,1904.0,1659.0,1176.0,5549.0,1482.0
601333.SH,2025-12-30,0.0002916700905188918,5.088391117169522e-05,-0.0009368655155412853,-0.007644854485988617,1455.0,1043.0,1912.0,1142.0,5552.0,1483.0
601668.SH,2025-12-30,0.0007062547374516726,-0.001692810095846653,-0.0007700062706135213,-0.003959534224122763,1356.0,1829.0,1839.0,529.0,5553.0,1484.0
600121.SH,2025-12-30,0.0002515315427444875,-0.0018070510122925043,0.0027093011885881424,-0.011490916833281517,1467.0,1867.0,617.0,1606.0,5557.0,1485.0
002707.SZ,2025-12-30,0.004039750434458256,-0.0007136852364055812,-0.0011271473485976458,-0.011960484087467194,547.0,1385.0,1972.0,1658.0,5562.0,1486.0
002275.SZ,2025-12-30,-0.0017819267231971025,-0.001326919300481677,-0.00021414918592199683,-0.003230092581361532,1901.0,1657.0,1597.0,408.0,5563.0,1487.0
600307.SH,2025-12-30,-0.002176418900489807,-0.0005834891344420612,0.0008301072521135211,-0.007101546041667461,1995.0,1333.0,1148.0,1087.0,5563.0,1487.0
000948.SZ,2025-12-30,0.0026162262074649334,-0.0022161330562084913,-0.0013303081505000591,-0.004500479903072119,852.0,2024.0,2046.0,644.0,5566.0,1489.0
000957.SZ,2025-12-30,-0.0005712758866138756,0.0009085398050956428,-0.0005991383804939687,-0.009425025433301926,1672.0,759.0,1773.0,1373.0,5577.0,1490.0
603693.SH,2025-12-30,0.0013004190986976027,-0.0012077894061803818,-0.0008728671236895025,-0.005774735007435083,1214.0,1606.0,1887.0,870.0,5577.0,1490.0
002354.SZ,2025-12-30,0.0010154548799619079,-0.0009479908621869981,-0.0014033233746886253,-0.004944149870425463,1285.0,1492.0,2073.0,729.0,5579.0,1492.0
600831.SH,2025-12-30,0.0027670988347381353,-0.00061753363115713,-0.0011463616974651814,-0.010163377039134502,811.0,1351.0,1979.0,1439.0,5580.0,1493.0
000636.SZ,2025-12-30,0.0007276472169905901,-0.0011106175370514393,0.0014967424795031548,-0.013179575093090534,1351.0,1559.0,898.0,1775.0,5583.0,1494.0
605001.SH,2025-12-30,-0.002119031734764576,-6.961164763197303e-05,0.0012761045945808291,-0.011020791716873646,1977.0,1092.0,981.0,1534.0,5584.0,1495.0
000517.SZ,2025-12-30,0.001783649786375463,-0.0013295141980051994,-0.0005828360444866121,-0.007013602182269096,1094.0,1658.0,1767.0,1066.0,5585.0,1496.0
002141.SZ,2025-12-30,-0.007154885679483414,0.001436099293641746,0.005998530890792608,-0.01977713033556938,2500.0,626.0,189.0,2271.0,5586.0,1497.0
600613.SH,2025-12-30,-0.0011104501318186522,-0.0014360372442752123,0.001725784968584776,-0.008481229655444622,1779.0,1708.0,841.0,1260.0,5588.0,1498.0
002819.SZ,2025-12-30,0.0026999434921890497,-0.0024854042567312717,-0.0033479961566627026,-0.0013175734784454107,827.0,2119.0,2505.0,138.0,5589.0,1499.0
600820.SH,2025-12-30,-0.0013632839545607567,-0.0010076046455651522,9.817286627367139e-05,-0.005340659059584141,1826.0,1521.0,1449.0,797.0,5593.0,1500.0
603081.SH,2025-12-30,-0.0015975241549313068,0.0007489789859391749,0.0001817733864299953,-0.010948345996439457,1870.0,806.0,1396.0,1521.0,5593.0,1500.0
003008.SZ,2025-12-30,-8.71670781634748e-05,-0.0015848614275455475,0.0004954895121045411,-0.006510177161544561,1552.0,1777.0,1270.0,997.0,5596.0,1502.0
002888.SZ,2025-12-30,-0.002112050773575902,0.0027115093544125557,0.0024234438315033913,-0.025383664295077324,1972.0,402.0,671.0,2555.0,5600.0,1503.0
002227.SZ,2025-12-30,-0.0036185476928949356,0.004732060246169567,0.0018085939809679985,-0.0223139226436615,2186.0,183.0,819.0,2413.0,5601.0,1504.0
002306.SZ,2025-12-30,0.0017141978023573756,-0.0014820392243564129,0.00012431404320523143,-0.00906094629317522,1114.0,1732.0,1431.0,1324.0,5601.0,1504.0
601700.SH,2025-12-30,-0.0076588718220591545,0.0004021498025394976,0.00319492444396019,-0.01180022768676281,2528.0,923.0,510.0,1643.0,5604.0,1506.0
601012.SH,2025-12-30,-0.0020902601536363363,-0.00044466875260695815,-0.0007783010951243341,-0.003986075054854155,1965.0,1264.0,1843.0,535.0,5607.0,1507.0
600007.SH,2025-12-30,0.0004405046347528696,-0.0008696377626620233,-0.0005449705640785396,-0.006468574982136488,1419.0,1456.0,1749.0,984.0,5608.0,1508.0
601003.SH,2025-12-30,0.0007262619328685105,-0.0018461327999830246,-9.339576354250312e-05,-0.005500082857906818,1352.0,1892.0,1541.0,823.0,5608.0,1508.0
600350.SH,2025-12-30,-0.0017778396140784025,-0.0005964012234471738,-0.0004041093052364886,-0.004807178396731615,1898.0,1337.0,1679.0,706.0,5620.0,1510.0
000027.SZ,2025-12-30,0.003309789812192321,-0.0015623492654412985,-0.00205666059628129,-0.006106562912464142,691.0,1763.0,2255.0,914.0,5623.0,1511.0
000705.SZ,2025-12-30,-0.0016040278133004904,-0.0019382026512175798,0.0008862744434736669,-0.004765375051647425,1872.0,1926.0,1126.0,700.0,5624.0,1512.0
002957.SZ,2025-12-30,-5.714764483855106e-05,-0.00019149488070979714,0.0025451439432799816,-0.020007001236081123,1544.0,1146.0,650.0,2287.0,5627.0,1513.0
603005.SH,2025-12-30,0.002318572485819459,0.0019338418496772647,-0.0018409730400890112,-0.015440869145095348,927.0,530.0,2208.0,1962.0,5627.0,1513.0
603259.SH,2025-12-30,0.003525738837197423,9.926530765369534e-05,-0.000396850926335901,-0.01995539851486683,645.0,1023.0,1676.0,2283.0,5627.0,1513.0
002815.SZ,2025-12-30,0.004924851004034281,0.0007147503783926368,-0.003046603873372078,-0.014948277734220028,424.0,825.0,2458.0,1922.0,5629.0,1516.0
002334.SZ,2025-12-30,0.0010656381491571665,0.0017738987226039171,-0.0005828661960549653,-0.016512351110577583,1274.0,551.0,1768.0,2038.0,5631.0,1517.0
000539.SZ,2025-12-30,0.00171076285187155,-0.001808395143598318,-0.0013400621246546507,-0.0043131704442203045,1116.0,1868.0,2050.0,598.0,5632.0,1518.0
600495.SH,2025-12-30,0.0007803560583852232,-0.001056246692314744,-0.002137494971975684,-0.0037491661496460438,1341.0,1534.0,2269.0,489.0,5633.0,1519.0
603882.SH,2025-12-30,0.0012271791929379106,-0.0020352639257907867,-0.002629060996696353,-0.0003385056625120342,1233.0,1957.0,2383.0,60.0,5633.0,1519.0
600638.SH,2025-12-30,0.0017011103918775916,0.00011849385919049382,-4.435367827682057e-06,-0.016031865030527115,1120.0,1016.0,1501.0,1997.0,5634.0,1521.0
603112.SH,2025-12-30,-0.0015609362162649632,-0.0007699739071540534,0.0015700325602665544,-0.010572182945907116,1864.0,1410.0,881.0,1481.0,5636.0,1522.0
002019.SZ,2025-12-30,0.0017325477674603462,-0.00321042537689209,-1.3547311027650721e-05,-0.004807801451534033,1107.0,2321.0,1505.0,707.0,5640.0,1523.0
002032.SZ,2025-12-30,-0.00024312903406098485,-0.0007578359800390899,-0.0008724000654183328,-0.005060144700109959,1597.0,1404.0,1886.0,753.0,5640.0,1523.0
002902.SZ,2025-12-30,0.004627815913408995,-0.0007362127653323114,-0.0011787009425461292,-0.01346101239323616,458.0,1399.0,1993.0,1794.0,5644.0,1525.0
002907.SZ,2025-12-30,-0.0029596597887575626,-0.002494280459359288,0.0002210907987318933,0.0002584757166914642,2099.0,2125.0,1377.0,43.0,5644.0,1525.0
600527.SH,2025-12-30,0.00034553540172055364,-0.0015633131843060255,-0.0004337997524999082,-0.0050290971994400024,1445.0,1765.0,1698.0,744.0,5652.0,1527.0
000799.SZ,2025-12-30,0.01008299645036459,-0.0006733456975780427,-0.0021783607080578804,-0.015016489662230015,81.0,1371.0,2275.0,1926.0,5653.0,1528.0
603533.SH,2025-12-30,0.001316809793934226,-0.001957761822268367,0.0007376100402325392,-0.009168674238026142,1211.0,1929.0,1182.0,1331.0,5653.0,1528.0
601198.SH,2025-12-30,-0.004695020150393248,0.0018640563357621431,0.0009378093527629972,-0.01240576896816492,2303.0,541.0,1107.0,1705.0,5656.0,1530.0
603030.SH,2025-12-30,-0.0035980893298983574,0.003341864561662078,0.00025437510339543223,-0.013332812115550041,2183.0,322.0,1365.0,1786.0,5656.0,1530.0
002833.SZ,2025-12-30,0.0016995611367747188,-0.0011317920871078968,-0.0007582385442219675,-0.0075257569551467896,1121.0,1575.0,1834.0,1129.0,5659.0,1532.0
600675.SH,2025-12-30,0.000727873295545578,-0.0017923680134117603,-0.0005396040505729616,-0.004801242146641016,1350.0,1861.0,1747.0,704.0,5662.0,1533.0
002607.SZ,2025-12-30,0.005241457838565111,-0.0015182346105575562,-0.00034402572782710195,-0.014544044621288776,379.0,1743.0,1652.0,1889.0,5663.0,1534.0
000563.SZ,2025-12-30,0.0015066697960719466,-0.0021152282133698463,-0.0006380365812219679,-0.004837373737245798,1170.0,1987.0,1795.0,714.0,5666.0,1535.0
605066.SH,2025-12-30,-0.0009246665867976844,-0.001998236170038581,0.0012930092634633183,-0.006573700346052647,1743.0,1942.0,975.0,1008.0,5668.0,1536.0
603165.SH,2025-12-30,-0.005636685062199831,-0.0009507790091447532,0.0016041080234572291,-0.006122625898569822,2391.0,1495.0,871.0,917.0,5674.0,1537.0
603609.SH,2025-12-30,0.001639577909372747,-0.0018168294336646795,-0.0003369580372236669,-0.0065750256180763245,1137.0,1877.0,1650.0,1010.0,5674.0,1537.0
603067.SH,2025-12-30,-0.009660878218710423,0.005027235485613346,-0.001946351258084178,-0.004471723921597004,2644.0,166.0,2226.0,639.0,5675.0,1539.0
600081.SH,2025-12-30,0.0037868411745876074,-0.0021823467686772346,-0.0012708897702395916,-0.006969409994781017,596.0,2008.0,2021.0,1053.0,5678.0,1540.0
002274.SZ,2025-12-30,0.0018016222165897489,-0.003968033008277416,-0.0006759174284525216,-0.002726475242525339,1086.0,2471.0,1808.0,316.0,5681.0,1541.0
603912.SH,2025-12-30,-0.0005198901635594666,0.0013280340936034918,-0.0005053284694440663,-0.011648144572973251,1663.0,661.0,1731.0,1628.0,5683.0,1542.0
603036.SH,2025-12-30,0.0021427629981189966,0.0033050591591745615,-0.000926864508073777,-0.023276682943105698,990.0,327.0,1908.0,2460.0,5685.0,1543.0
603087.SH,2025-12-30,-0.0003344248398207128,0.0007790752570144832,0.0008160313591361046,-0.017388511449098587,1626.0,794.0,1155.0,2111.0,5686.0,1544.0
603610.SH,2025-12-30,-0.010233315639197826,-0.00025364611065015197,0.0025493642315268517,-0.008027222007513046,2663.0,1173.0,647.0,1206.0,5689.0,1545.0
002407.SZ,2025-12-30,-0.01084208581596613,0.005968192592263222,0.005213902797549963,-0.02807733602821827,2685.0,130.0,238.0,2637.0,5690.0,1546.0
600963.SH,2025-12-30,0.00315502705052495,-0.003139034379273653,0.00044437969336286187,-0.00946238823235035,723.0,2299.0,1292.0,1378.0,5692.0,1547.0
000566.SZ,2025-12-30,-0.001405238639563322,0.0008635213598608971,0.002686013001948595,-0.02344430610537529,1833.0,773.0,622.0,2466.0,5694.0,1548.0
601766.SH,2025-12-30,0.0029991851188242435,-0.002592200879007578,-0.002272396581247449,-0.0036754366010427475,754.0,2161.0,2300.0,481.0,5696.0,1549.0
603505.SH,2025-12-30,-0.00561696570366621,0.0011829743161797523,0.0017007318092510104,-0.012942587956786156,2387.0,706.0,851.0,1753.0,5697.0,1550.0
600248.SH,2025-12-30,0.000611914845649153,-0.002045659814029932,-0.000993888359516859,-0.003305868711322546,1382.0,1964.0,1933.0,419.0,5698.0,1551.0
603588.SH,2025-12-30,-0.003044228069484234,-0.0006251930608414114,0.0012518843868747354,-0.008377502672374249,2108.0,1355.0,989.0,1247.0,5699.0,1552.0
002555.SZ,2025-12-30,-0.00016997201601043344,-0.0005709624965675175,0.0010520117357373238,-0.012670430354773998,1581.0,1328.0,1057.0,1734.0,5700.0,1553.0
002659.SZ,2025-12-30,0.0028527823742479086,-0.0011978293769061565,0.0013098152121528983,-0.021040279418230057,786.0,1601.0,968.0,2345.0,5700.0,1553.0
000533.SZ,2025-12-30,-0.008661771193146706,0.0021338188089430332,0.0030874107033014297,-0.01708575151860714,2598.0,488.0,533.0,2083.0,5702.0,1555.0
002057.SZ,2025-12-30,-0.00010618119267746806,-0.002344043692573905,0.0031997528858482838,-0.011166832409799099,1562.0,2076.0,509.0,1555.0,5702.0,1555.0
002641.SZ,2025-12-30,-0.003353955689817667,-0.001119841355830431,0.0007292016525752842,-0.005375797860324383,2147.0,1569.0,1186.0,803.0,5705.0,1557.0
002539.SZ,2025-12-30,-0.0021155145950615406,-0.001324865035712719,0.0038542961701750755,-0.0121963731944561,1975.0,1654.0,399.0,1683.0,5711.0,1558.0
002712.SZ,2025-12-30,-0.001812613569200039,-0.00017410848522558808,-5.128846169100143e-05,-0.007613042369484901,1912.0,1137.0,1523.0,1140.0,5712.0,1559.0
002961.SZ,2025-12-30,-0.0044434815645217896,0.0031455205753445625,0.0031811976805329323,-0.02569187991321087,2288.0,348.0,512.0,2564.0,5712.0,1559.0
600223.SH,2025-12-30,-0.0008664638153277338,-0.0014418440405279398,-0.0005958512774668634,-0.003835138864815235,1729.0,1711.0,1772.0,504.0,5716.0,1561.0
002571.SZ,2025-12-30,0.00328676775097847,0.007580384146422148,-0.002353101735934615,-0.027832522988319397,694.0,73.0,2318.0,2634.0,5719.0,1562.0
603551.SH,2025-12-30,-0.001815391005948186,0.0007441717316396534,-0.00013087474508211017,-0.010137908160686493,1914.0,810.0,1560.0,1435.0,5719.0,1562.0
600845.SH,2025-12-30,0.0018250750144943595,-0.0023738262243568897,-0.00264282850548625,-0.0016253669746220112,1080.0,2088.0,2386.0,167.0,5721.0,1564.0
002578.SZ,2025-12-30,0.004336535930633545,-0.003965425305068493,0.006435281131416559,-0.026798242703080177,492.0,2470.0,157.0,2603.0,5722.0,1565.0
002583.SZ,2025-12-30,0.003658422501757741,-0.0018692254088819027,-0.0005870350287295878,-0.010099123232066631,619.0,1905.0,1769.0,1431.0,5724.0,1566.0
002363.SZ,2025-12-30,0.0023997914977371693,-0.0014101180713623762,0.003953009378165007,-0.03260078653693199,912.0,1692.0,382.0,2746.0,5732.0,1567.0
000969.SZ,2025-12-30,-0.0066019827499985695,-0.0009444946772418916,0.006410537287592888,-0.011612756177783012,2462.0,1490.0,159.0,1622.0,5733.0,1568.0
600255.SH,2025-12-30,-0.0011754923034459352,-0.0006157546886242926,0.0030033972579985857,-0.016575206071138382,1792.0,1350.0,548.0,2043.0,5733.0,1568.0
600372.SH,2025-12-30,-0.0012815091758966446,-0.0011255161371082067,0.00012164184590801597,-0.006127167958766222,1810.0,1572.0,1433.0,918.0,5733.0,1568.0
600266.SH,2025-12-30,0.001721674227155745,-0.0038368557579815388,0.00043131783604621887,-0.005823912099003792,1110.0,2445.0,1298.0,881.0,5734.0,1571.0
600322.SH,2025-12-30,-0.008412336930632591,0.0017840067157521844,0.0014440598897635937,-0.012317209504544735,2582.0,548.0,913.0,1693.0,5736.0,1572.0
600239.SH,2025-12-30,2.84637189906789e-05,-0.0029688789509236813,0.0014581105206161737,-0.006897900253534317,1521.0,2263.0,909.0,1045.0,5738.0,1573.0
002389.SZ,2025-12-30,-0.006156109739094973,0.003930646926164627,0.0007457185420207679,-0.014601058326661587,2425.0,249.0,1179.0,1891.0,5744.0,1574.0
601117.SH,2025-12-30,-0.002050180686637759,-0.0015575895085930824,-0.00026150961639359593,-0.0032252655364573,1960.0,1758.0,1620.0,406.0,5744.0,1574.0
603195.SH,2025-12-30,0.001885525998659432,-0.002555189188569784,-0.0016041446942836046,-0.0031889858655631542,1057.0,2144.0,2148.0,398.0,5747.0,1576.0
600020.SH,2025-12-30,5.216610952629708e-05,-0.001876884140074253,-0.0011519736144691706,-0.0029448694549500942,1511.0,1907.0,1982.0,349.0,5749.0,1577.0
002778.SZ,2025-12-30,-0.0033472110517323017,-0.0005343008670024574,0.0007645743899047375,-0.007458296604454517,2145.0,1311.0,1171.0,1123.0,5750.0,1578.0
