size,models,num_windows,mean_test_cumulative_return_pct,std_test_cumulative_return_pct,min_test_cumulative_return_pct,max_test_cumulative_return_pct,mean_test_annualized_return_pct,mean_test_max_drawdown_pct,mean_test_sharpe,mean_test_win_rate_pct,mean_test_profit_factor
7,"FiLM,FreTS,LightTS,PatchTST,TimeMixer,WPMixer,iTransformer",22,-14.495553116683807,28.7692839043683,-70.48905641031028,28.24662245413191,-10.364672313720662,39.77296439597927,-0.03685853133740863,46.485403533312386,0.8967696242069185
5,"DLinear,FreTS,LightTS,PatchTST,WPMixer",22,-14.622285934155473,35.03736616616452,-69.5815265359027,95.37344850724077,38.5783993318364,39.47447241709207,0.24993607701447723,45.41122321946479,0.8760829885910741
6,"DLinear,FiLM,FreTS,LightTS,PatchTST,iTransformer",22,-14.694805547148063,35.5037736282658,-73.08102236675106,69.54184656648843,27.30973273060923,38.52572900793834,0.30671767501137465,45.07891683508917,0.8750502964496912
4,"DLinear,FiLM,PatchTST,TimeMixer",22,-14.711129327273703,39.82921380637646,-57.50019520620977,130.35453939505018,95.50809036762094,42.24851601468793,1.0011994553518937,46.1760040973105,0.8691908497403581
6,"FiLM,FreTS,LightTS,PatchTST,WPMixer,iTransformer",22,-14.91593984431917,33.694375078152625,-77.48663176591951,50.59775015081321,9.412340992202319,40.03285164970779,0.03475808092047224,45.989813312573936,0.8875063797980961
2,"DLinear,FiLM",22,-14.976981388674096,45.848231266994325,-66.37285402940152,131.30860426925432,132.76540417595774,43.25121579697926,1.0791120329574249,46.35219543539163,0.8641401267742858
7,"DLinear,FiLM,FreTS,LightTS,PatchTST,TimeMixer,iTransformer",22,-15.03779066293677,32.79008228291346,-70.66018211342805,76.71493427378945,14.523087260636276,37.41048886642785,0.23979531533451162,45.98369988986818,0.8931753624830286
1,PatchTST,22,-15.043500323810235,37.66181648717832,-66.9100304448231,77.10373384292252,47.890927163638665,46.649868716711325,0.47168360141667665,46.029676171098544,0.8885494066279954
4,"DLinear,FreTS,PatchTST,WPMixer",22,-15.052033134085104,35.03906996148678,-62.26608312945222,98.62140602529196,35.36269199578671,41.732900895942834,0.10758011173958898,44.84847600347827,0.8660765515499166
6,"DLinear,FiLM,LightTS,PatchTST,WPMixer,iTransformer",22,-15.05876351786759,49.92549268809903,-74.7605599462407,124.11492403924382,151.34406282170596,42.03807152702277,1.556668705119369,45.168834542407055,0.8811022204587917
5,"FreTS,LightTS,PatchTST,TimeMixer,WPMixer",22,-15.115521527961231,44.348678565703324,-80.46729579149051,144.7049900708898,133.62110791758474,40.99433211661372,1.4796393129362573,44.82838201260888,0.8706898103601121
5,"FiLM,FreTS,PatchTST,TimeMixer,WPMixer",22,-15.251655151400984,43.41862891177141,-62.661237191928855,89.22936928419243,102.2826039609758,41.28331234110562,1.3294819159349183,45.92394321323234,0.9051646209428306
